20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000005,KOR,2,UK,CM,6,2,1,1,4,2,10,1,NOR,,20.8,15.73,0.54,2.6
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000011,KOR,1,UK,CM,6.7,2,1,1,2,0.65,0.2,1,NOR,,0.19,4.78,0.6,10.5
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000021,KOR,11,UK,CM,5.6,2,1,1,3,1,0.2,1,NOR,,0.2,6.32,0.55,2
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000025,KOR,4,LH,CM,4.4,1,1,1,4,1,0.2,1,ABN,GAS,0.2,19.66,0.57,5.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000022,KOR,1.5,LH,IF,3.2,2,1,1,4,1,0.1,1,ABN,DER/RES,0.2,17.47,0.56,0.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000013,KOR,3,UK,SF,5,3,1,1,4,0.5,0.1,1,NOR,,4.6,13,0.55,6.1
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000015,KOR,1,LH,SF,4.5,3,1,1,4,1.5,0.5,1,NOR,,1.2,4.83,0.54,3.2
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000006,PER,11,LH,CM,4.8,1,1,1,4,2,10,1,NOR,,0.8,8.85,0.55,2.6
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000017,PER,1,LH,IF,3.4,2,1,1,2,1,0.1,1,NOR,,7.3,7.82,0.55,3.7
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
20,20_000004,PER,12,LH,SF,5,1,1,1,4,1,10,1,NOR,,0.29,18.11,0.57,3.8
